id,method,lon,lat,depth,target_depth,poc_flux_obs,ccsm_whoi,cesm_ethz,ecco_darwin,fesom_recom_lr,mpiom_hammoc,mri_esm2_0,nor_esm_oc1.2,nowicki_2022,simple_trim,wang_2023
9913,sediment trap,61.4992,15.985,821,1000,9.71,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9914,sediment trap,61.4992,15.985,821,1000,8.41,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9915,sediment trap,61.4992,15.985,821,1000,9.31,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9916,sediment trap,61.4992,15.985,821,1000,9.06,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9917,sediment trap,61.4992,15.985,821,1000,8.14,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9918,sediment trap,61.4992,15.985,821,1000,8.01,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9919,sediment trap,61.4992,15.985,821,1000,8.32,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9920,sediment trap,61.4992,15.985,821,1000,9.04,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9921,sediment trap,61.4992,15.985,821,1000,9.99,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9922,sediment trap,61.4992,15.985,821,1000,10.24,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9923,sediment trap,61.4992,15.985,821,1000,9.19,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9924,sediment trap,61.4992,15.985,821,1000,10.11,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9925,sediment trap,61.4962,15.9845,807,1000,8.82,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9926,sediment trap,61.4962,15.9845,807,1000,8.28,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9927,sediment trap,61.4962,15.9845,807,1000,8.93,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9928,sediment trap,61.4962,15.9845,807,1000,8.3,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9929,sediment trap,61.4962,15.9845,807,1000,7.7,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9930,sediment trap,61.4962,15.9845,807,1000,6.84,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9931,sediment trap,61.4962,15.9845,807,1000,6.47,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9932,sediment trap,61.5,15.33,821,1000,9.87,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9933,sediment trap,61.5,15.33,821,1000,13.98,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9934,sediment trap,61.5,15.33,821,1000,14.37,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9935,sediment trap,61.5,15.33,821,1000,7.98,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9936,sediment trap,61.5,15.33,821,1000,11.47,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9937,sediment trap,61.5,15.33,821,1000,38.04,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9938,sediment trap,61.5,15.33,821,1000,3.75,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9939,sediment trap,61.5,15.98,807,1000,24.63,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9940,sediment trap,61.5,15.98,807,1000,25.26,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
9941,sediment trap,61.5,15.33,821,1000,12.58,28.479027627909687,17.790319784319042,26.9288520434656,24.8126469181092,8.09216675191086,2.9034545272170798,22.191949152829974,13.200026715608807,20.684719736301695,1.7104332807761218
10673,sediment trap,58.802,17.4,914,1000,17.2,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10674,sediment trap,58.802,17.4,903,1000,9.76,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10675,sediment trap,58.802,17.4,903,1000,9.76,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10676,sediment trap,58.802,17.4,903,1000,10.46,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10677,sediment trap,58.802,17.4,903,1000,10.01,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10678,sediment trap,58.802,17.4,903,1000,10.42,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10679,sediment trap,58.802,17.4,903,1000,10.94,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10680,sediment trap,58.802,17.4,903,1000,11.21,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10681,sediment trap,58.802,17.4,903,1000,9.65,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10682,sediment trap,58.802,17.4,903,1000,8.21,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10683,sediment trap,58.802,17.4,903,1000,9.12,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10684,sediment trap,58.802,17.4,903,1000,9.04,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10685,sediment trap,58.802,17.4,903,1000,10.64,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10686,sediment trap,58.802,17.4,903,1000,9.93,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10687,sediment trap,58.802,17.4,903,1000,10.43,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10688,sediment trap,58.802,17.4,903,1000,9.51,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10689,sediment trap,58.802,17.4,903,1000,9.76,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10690,sediment trap,58.8,17.4,903,1000,18.67,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10691,sediment trap,58.8,17.4,903,1000,24.98,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10692,sediment trap,58.8,17.4,903,1000,23.72,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10693,sediment trap,58.8,17.4,903,1000,27.7,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10694,sediment trap,58.8,17.4,903,1000,21.9,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10695,sediment trap,58.8,17.4,903,1000,10.43,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10696,sediment trap,58.8,17.4,903,1000,16.44,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10697,sediment trap,58.8,17.4,903,1000,10.19,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10698,sediment trap,58.8,17.4,903,1000,29.5,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10699,sediment trap,58.8,17.4,903,1000,24.12,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10700,sediment trap,58.8,17.4,903,1000,3.73,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10701,sediment trap,58.8,17.4,903,1000,13.21,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10702,sediment trap,58.8,17.4,903,1000,5.79,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10703,sediment trap,58.8,17.4,903,1000,13.66,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10704,sediment trap,58.8,17.4,924,1000,12.42,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10705,sediment trap,58.8,17.4,924,1000,16.04,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10706,sediment trap,58.8,17.4,924,1000,12.94,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10707,sediment trap,58.8,17.4,924,1000,21.91,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10708,sediment trap,58.8,17.4,924,1000,27.82,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10709,sediment trap,58.8,17.4,924,1000,27.59,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10710,sediment trap,58.8,17.4,924,1000,16.81,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10711,sediment trap,58.8035,17.4018,924,1000,8.91,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10712,sediment trap,58.8035,17.4018,924,1000,7.32,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10713,sediment trap,58.8035,17.4018,924,1000,6.57,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10714,sediment trap,58.8035,17.4018,924,1000,5.97,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10715,sediment trap,58.8035,17.4018,924,1000,6.38,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10716,sediment trap,58.8035,17.4018,924,1000,6.95,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10717,sediment trap,58.8035,17.4018,924,1000,6.99,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10718,sediment trap,58.8035,17.4018,924,1000,6.12,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10719,sediment trap,58.8035,17.4018,924,1000,6.2,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10720,sediment trap,58.8,17.4,903,1000,16.09,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10721,sediment trap,58.8,17.4,903,1000,29.5,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10722,sediment trap,58.8,17.4,903,1000,17.33,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10723,sediment trap,58.8,17.4,903,1000,3.3,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10724,sediment trap,58.8,17.4,903,1000,13.21,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10725,sediment trap,58.8,17.4,903,1000,5.79,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10726,sediment trap,58.8,17.4,903,1000,3.18,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10727,sediment trap,58.8,17.4,924,1000,11.85,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10728,sediment trap,58.8,17.4,924,1000,12.94,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10729,sediment trap,58.8,17.4,924,1000,62.48,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10730,sediment trap,58.8,17.4,924,1000,57.35,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10731,sediment trap,58.8,17.4,924,1000,16.81,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10732,sediment trap,58.8,17.4,903,1000,16.79,56.66150462151997,NA,3.060139289998977,20.142843127929414,9.744870180675505,3.7555095607923104,37.70465513787701,21.01286746007152,31.24518231869065,2.625099836304743
10785,sediment trap,6.75,78.88333,1110,1000,15.1,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10786,sediment trap,6.75,78.88333,1110,1000,10.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10787,sediment trap,6.75,78.88333,1110,1000,5,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10788,sediment trap,6.75,78.88333,1110,1000,17.2,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10789,sediment trap,6.75,78.88333,1110,1000,14.4,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10790,sediment trap,6.75,78.88333,1110,1000,19.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10791,sediment trap,6.675,78.876667,1125,1000,8.6,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10792,sediment trap,6.675,78.876667,1125,1000,12.2,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10793,sediment trap,6.675,78.876667,1125,1000,9.5,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10794,sediment trap,6.708,78.883,1117.5,1000,19.7445,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10795,sediment trap,6.74,78.89,1110,1000,6,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10796,sediment trap,6.74,78.89,1110,1000,4.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10797,sediment trap,6.74,78.89,1110,1000,6.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10798,sediment trap,6.74,78.89,1110,1000,5.9,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10799,sediment trap,6.74,78.89,1110,1000,4.9,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10800,sediment trap,6.74,78.89,1110,1000,28.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10801,sediment trap,6.68,78.88,1125,1000,24.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10802,sediment trap,6.68,78.88,1125,1000,24.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10803,sediment trap,6.68,78.88,1125,1000,26.9,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10804,sediment trap,6.75,78.8833,1110,1000,14.082191780821915,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10805,sediment trap,6.74,78.89,1110,1000,9.1,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10806,sediment trap,6.74,78.89,1110,1000,12.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10807,sediment trap,6.74,78.89,1110,1000,4.2,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10808,sediment trap,6.74,78.89,1110,1000,6.8,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10809,sediment trap,6.74,78.89,1110,1000,26,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10810,sediment trap,6.74,78.89,1110,1000,16.4,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10811,sediment trap,6.74,78.89,1110,1000,26.4,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10812,sediment trap,6.68,78.88,1125,1000,19.8,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10813,sediment trap,6.68,78.88,1125,1000,24.4,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10814,sediment trap,6.68,78.88,1125,1000,33.2,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10815,sediment trap,6.68,78.88,1125,1000,21.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10816,sediment trap,6.68,78.88,1125,1000,31,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10817,sediment trap,6.68,78.88,1125,1000,18,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10818,sediment trap,6.68,78.88,1125,1000,16.1,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10819,sediment trap,6.68,78.88,1125,1000,4.1,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10820,sediment trap,6.68,78.88,1125,1000,5,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10821,sediment trap,6.68,78.88,1125,1000,13.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10822,sediment trap,6.68,78.88,1125,1000,34.4,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10823,sediment trap,6.68,78.88,1125,1000,28.7,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10824,sediment trap,6.68,78.88,1125,1000,74.4,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10825,sediment trap,6.68,78.88,1125,1000,40.1,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
10826,sediment trap,6.74,78.89,1110,1000,14.08,26.16061078837451,4.992117004233613,1.773014329749268,1.0785241079691041,3.2588733158933008,14.148488929505021,4.182995424865017,20.850258924381457,12.08853671370786,13.037215090648672
