id,method,lon,lat,depth,target_depth,poc_flux_obs,ccsm_whoi,cesm_ethz,cnrm_esm2,dunne_2007,ec_earth3,ecco_darwin,fesom_recom_lr,henson_2012,laws_2000,laws_2011,laws_20xx,mom6_prenceton,mpiom_hammoc,mri_esm2_0,nor_esm_oc1.2,nowicki_2022,orca1_lim3_pisces,planktom12,schlitzer_2000,siegel_2014,simple_trim,wang_2023
22633,sediment trap,4.3342,79.0072,80,100,11.79131,28.424500136459482,18.39182534020538,12.556396052522732,100.94861602783203,5.011113756719772,26.392461961156428,33.85492910214554,43.28730010986328,140.33755493164062,13.711515426635742,179.36358642578125,7.496932429988324,47.97456407737119,8.283425159140572,21.152637145678536,51.08216658909251,28.086811763874806,27.195401854055444,NA,NA,50.745528097353834,75.08978864007955
22634,sediment trap,4.3342,79.0072,80,100,10.11056,28.424500136459482,18.39182534020538,12.556396052522732,100.94861602783203,5.011113756719772,26.392461961156428,33.85492910214554,43.28730010986328,140.33755493164062,13.711515426635742,179.36358642578125,7.496932429988324,47.97456407737119,8.283425159140572,21.152637145678536,51.08216658909251,28.086811763874806,27.195401854055444,NA,NA,50.745528097353834,75.08978864007955
22635,sediment trap,4.3342,79.0072,80,100,26.02249,28.424500136459482,18.39182534020538,12.556396052522732,100.94861602783203,5.011113756719772,26.392461961156428,33.85492910214554,43.28730010986328,140.33755493164062,13.711515426635742,179.36358642578125,7.496932429988324,47.97456407737119,8.283425159140572,21.152637145678536,51.08216658909251,28.086811763874806,27.195401854055444,NA,NA,50.745528097353834,75.08978864007955
22636,sediment trap,4.3342,79.0072,80,100,22.4425,28.424500136459482,18.39182534020538,12.556396052522732,100.94861602783203,5.011113756719772,26.392461961156428,33.85492910214554,43.28730010986328,140.33755493164062,13.711515426635742,179.36358642578125,7.496932429988324,47.97456407737119,8.283425159140572,21.152637145678536,51.08216658909251,28.086811763874806,27.195401854055444,NA,NA,50.745528097353834,75.08978864007955
22637,sediment trap,4.3342,79.0072,80,100,29.26201,28.424500136459482,18.39182534020538,12.556396052522732,100.94861602783203,5.011113756719772,26.392461961156428,33.85492910214554,43.28730010986328,140.33755493164062,13.711515426635742,179.36358642578125,7.496932429988324,47.97456407737119,8.283425159140572,21.152637145678536,51.08216658909251,28.086811763874806,27.195401854055444,NA,NA,50.745528097353834,75.08978864007955
22843,sediment trap,-12.1645,-51.0152,120,100,180,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
22844,Thorium,-12.67,-51.2062,100,100,204.17,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
22845,Thorium,-12.6662,-51.2012,100,100,300.25,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
22846,Thorium,-12.6537,-51.2042,100,100,192.16,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
22847,Thorium,-12.6367,-51.208,120,100,156.13,49.45687829768484,89.71046210720793,35.50074347968991,73.474639892578125,23.499251603828753,54.623020265136915,92.25325262546367,43.99006652832031,129.41648864746094,11.331498146057129,151.11947631835938,44.2759526598156,41.41962231430571,43.60485493673036,55.31521372911136,42.583963610191276,66.09100433195823,38.32244810071744,102.35875604252224,7.091281855929608,44.12130478619877,93.8370900942484
